portal_slug,research_date,camp_name,section,source_type,source_name,listing_url,checked_at,source_domain,reachable,http_status,final_url,page_title,registration_status,registration_evidence,location_verification,location_city,location_exact,location_source,location_evidence,location_city_from_blurb,location_region,location_final,location_confidence,fetch_error
atlanta-families,2026-02-20,Terminus Ballet School,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/62690/terminus-modern-ballet-theatre-summer-intensives/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/62690/terminus-modern-ballet-theatre-summer-intensives/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port"
atlanta-families,2026-02-20,ZTunes Music,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/72599/ztunes-music-academy/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/72599/ztunes-music-academy/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a"
atlanta-families,2026-02-20,Alliance Theatre Drama Camps,"Drama, Theater and Acting Camps in Metro Atlanta",day,Atlanta Parent,https://www.atlantaparent.com/directory/16047/alliance-theatre-summer-day-camps?p=16047,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Atlanta,Metro Atlanta,Atlanta,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16047/alliance-theatre-summer-day-camps?p=16047 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): F"
atlanta-families,2026-02-20,Atlanta Shakespeare Drama Summer Camps,"Drama, Theater and Acting Camps in Metro Atlanta",day,Atlanta Parent,https://www.atlantaparent.com/directory/9165/atlanta-shakespeare-company-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/9165/atlanta-shakespeare-company-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Fai"
atlanta-families,2026-02-20,Atlanta Montessori International School,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16233/atlanta-montessori-international-school-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16233/atlanta-montessori-international-school-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): "
atlanta-families,2026-02-20,Big Blue Marble Academy Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/51906/big-blue-marble-academy/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/51906/big-blue-marble-academy/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establis"
atlanta-families,2026-02-20,Camp Arrowhead,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/47779/camp-arrowhead?p=47779,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/47779/camp-arrowhead?p=47779 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish "
atlanta-families,2026-02-20,Carrington Academy Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/9566/carrington-academy/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/9566/carrington-academy/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a ne"
atlanta-families,2026-02-20,Endeavor Montessori,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/47776/endeavor-montessori-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/47776/endeavor-montessori-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish "
atlanta-families,2026-02-20,Galloway,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16268/galloway-summer-experiences?p=16268,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16268/galloway-summer-experiences?p=16268 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed "
atlanta-families,2026-02-20,Girl Scouts of Greater Atlanta Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16269/girl-scout-day-camps?p=16269,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16269/girl-scout-day-camps?p=16269 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to esta"
atlanta-families,2026-02-20,The Haven Academy Summer Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69110/the-haven-academy-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69110/the-haven-academy-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to e"
atlanta-families,2026-02-20,High Meadows Summer Day Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16272/high-meadows-summer-day-camp?p=16272,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16272/high-meadows-summer-day-camp?p=16272 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed"
atlanta-families,2026-02-20,Horizons Kids,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69460/horizons-kids/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69460/horizons-kids/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new co"
atlanta-families,2026-02-20,In the City Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/8867/in-the-city-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/8867/in-the-city-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new "
atlanta-families,2026-02-20,Josh Powell Summer Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/28898/josh-powell-camp?p=28898,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/28898/josh-powell-camp?p=28898 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establis"
atlanta-families,2026-02-20,Landmark Christian School Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/40892/landmark-christian-school-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/40892/landmark-christian-school-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Fail"
atlanta-families,2026-02-20,Lovett School Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16284/lovett-summer-programs/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16284/lovett-summer-programs/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish"
atlanta-families,2026-02-20,Marcus Jewish Community Center of Atlanta (MJCCA) Summer Day Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16287/marcus-jewish-community-center-atlanta-mjcca-summer-day-camps?p=16287,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16287/marcus-jewish-community-center-atlanta-mjcca-summer-day-camps?p=16287 (Caused by NewConnectionError(""HTTPSConnection(host='www.atla"
atlanta-families,2026-02-20,Marietta Community School Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69080/marietta-community-school/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69080/marietta-community-school/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establ"
atlanta-families,2026-02-20,McGinnis Woods School Sunsational Summer,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16288/mcginnis-woods-country-day-school-sunsational-summer?p=16288,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16288/mcginnis-woods-country-day-school-sunsational-summer?p=16288 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent"
atlanta-families,2026-02-20,Montessori Academy at Sharon Springs,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16292/montessori-academy-sharon-springs-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16292/montessori-academy-sharon-springs-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed"
atlanta-families,2026-02-20,Montessori Academy at Vickery,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16293/montessori-at-vickery/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16293/montessori-at-vickery/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish "
atlanta-families,2026-02-20,Oak Grove Academy Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69081/oak-grove-academy-3/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69081/oak-grove-academy-3/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a "
atlanta-families,2026-02-20,Oak Tree Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/65453/oak-tree-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/65453/oak-tree-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new c"
atlanta-families,2026-02-20,Oakland Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/65834/summer-camps-at-oakland/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Atlanta,Metro Atlanta,Atlanta,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/65834/summer-camps-at-oakland/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establis"
atlanta-families,2026-02-20,Pace Academy Summer Programs,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16300/pace-academy-summer-programs?p=16300,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16300/pace-academy-summer-programs?p=16300 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed"
atlanta-families,2026-02-20,Paideia School Summer Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16301/paideia-school-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16301/paideia-school-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to estab"
atlanta-families,2026-02-20,Parker-Chase Preschool,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/55925/parker-chase-preschool/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/55925/parker-chase-preschool/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish"
atlanta-families,2026-02-20,Ready Set FUN!,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/66399/ready-set-fun-day-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/66399/ready-set-fun-day-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish"
atlanta-families,2026-02-20,Saint Anne’s Day School Summer Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/62829/saint-annes-day-school-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/62829/saint-annes-day-school-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed "
atlanta-families,2026-02-20,St. Benedict’s Episcopal School Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/19194/st-benedicts-episcopal-school-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/19194/st-benedicts-episcopal-school-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to "
atlanta-families,2026-02-20,Saint Francis Schools Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/65829/saint-francis-school-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/65829/saint-francis-school-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed t"
atlanta-families,2026-02-20,St. Pius X Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/72595/st-pius-x-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/72595/st-pius-x-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish"
atlanta-families,2026-02-20,Steve & Kate’s Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/38833/steve-and-kates-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/38833/steve-and-kates-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a"
atlanta-families,2026-02-20,Sunshine House Next Level Adventure Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16318/sunshine-houses-summer-challenge/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16318/sunshine-houses-summer-challenge/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to"
atlanta-families,2026-02-20,Tech Wreck Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/68580/tech-wreck-summer-camp-at-georgia-tech/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/68580/tech-wreck-summer-camp-at-georgia-tech/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Fai"
atlanta-families,2026-02-20,Waldorf School of Atlanta Summer Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16322/waldorf-school-atlanta-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16322/waldorf-school-atlanta-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed"
atlanta-families,2026-02-20,Westminster Summer Camps,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16324/westminster-schools-summer-programs/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16324/westminster-schools-summer-programs/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed"
atlanta-families,2026-02-20,Woodlands Freestyle Camp,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69225/woodlands-freestyle-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69225/woodlands-freestyle-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to"
atlanta-families,2026-02-20,YMCA of Metro Atlanta,General and Enrichment Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/51356/ymca-of-metro-atlanta-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/51356/ymca-of-metro-atlanta-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establis"
atlanta-families,2026-02-20,Camp Flashback,History Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/31365/camp-flashback?p=31365,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/31365/camp-flashback?p=31365 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish "
atlanta-families,2026-02-20,Chattahoochee Nature Center High School Leadership in Training,Leadership Program Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/66165/chattahoochee-nature-center-high-school-leadership-in-training,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/66165/chattahoochee-nature-center-high-school-leadership-in-training (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantapare"
atlanta-families,2026-02-20,Camp Kingfisher at Chattahoochee Nature Center,Nature Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16355/camp-kingfisher?p=16355,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16355/camp-kingfisher?p=16355 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish"
atlanta-families,2026-02-20,Critter Camp at the Amphibian Foundation,Nature Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/40837/critter-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/40837/critter-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new con"
atlanta-families,2026-02-20,Frazer Center Summer Camp,Nature Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16597/frazer-center-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16597/frazer-center-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to estab"
atlanta-families,2026-02-20,Outdoors More Nature Camp,Nature Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/66405/outdoors-more-nature-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/66405/outdoors-more-nature-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establ"
